customer_id,region,customer_segment,plan_type,monthly_fee,data_usage_gb,call_minutes,overage_charges,complaints_count,service_downtime_minutes,payment_delay_days,churn_risk_score,snapshot_month
7662,Delta,SME,premium,483.0,53.41765041716359,418.6712068213087,84,2,22.169077464710174,1,0.20080371531930524,2026-01
7663,UpperEgypt,enterprise,unlimited,1108.5,71.31876269992374,252.82249053306214,43,4,29.007301464161596,6,0.2977619921612488,2026-01
7664,Alex,SME,unlimited,872.0,67.49413972439768,407.0924146072563,46,2,22.234171697708614,0,0.17228012468199833,2026-01
7665,Cairo,SME,premium,578.0,46.730862965667114,302.4978931740166,26,3,32.02650644125473,3,0.3540474386068833,2026-01
7666,Alex,consumer,premium,426.0,39.48439440164834,349.5146855583996,4,1,23.011316718419778,9,0.22910970910256423,2026-01
7667,Delta,consumer,unlimited,845.0,74.51243248484214,306.2675834063127,123,0,14.200352054929372,4,0.10211883571643599,2026-01
7668,Cairo,consumer,unlimited,846.0,47.03317971093663,234.0938995994363,50,0,22.953695189794775,6,0.26048340527346847,2026-01
7669,UpperEgypt,consumer,basic,243.0,30.795278615398924,313.362211956707,64,3,35.26251622072568,4,0.2574825081730614,2026-01
7670,Cairo,consumer,basic,166.0,21.253410560847225,364.9741167325659,92,2,18.495900113496322,9,0.24119485519116782,2026-01
7671,Alex,consumer,unlimited,982.0,39.966367211762346,422.65222067231224,89,2,15.80969405231178,9,0.29887195384650356,2026-01
7672,Giza,consumer,unlimited,897.0,61.36842594645533,307.0524073093701,75,2,24.21531662755464,0,0.20043822257862604,2026-01
7673,Giza,enterprise,unlimited,1123.5,38.100310061198854,297.9074930728509,31,1,28.367526216667237,5,0.1587705385475981,2026-01
7674,Cairo,consumer,unlimited,710.0,42.18469074601422,289.9732900591202,8,3,23.17767442961668,0,0.28216452173416284,2026-01
7675,Alex,SME,premium,434.0,61.553987918974165,163.32962698862744,65,1,13.633516398368736,14,0.22987714653749416,2026-01
7676,Cairo,consumer,basic,194.0,45.75921176930967,344.7766926652101,27,1,16.758447102224356,2,0.19677219363576176,2026-01
7677,Giza,enterprise,premium,648.0,58.59595768602882,388.0558279189117,34,1,16.641197094368792,0,0.13227302651704523,2026-01
7678,Cairo,SME,premium,458.0,50.603207269073714,199.12267658167013,8,1,17.770591427896115,11,0.3002257971245912,2026-01
7679,Cairo,consumer,basic,175.0,37.73450761590078,261.3670077026326,37,2,7.794232816243966,6,0.14309408289519743,2026-01
7680,Cairo,SME,premium,429.0,49.08644056369455,274.72459491230654,41,3,40.349474092145556,0,0.23089416590571363,2026-01
7681,Delta,consumer,unlimited,819.0,39.89890572153754,175.32172848779925,9,1,9.831000511631016,2,0.14281344110853922,2026-01
7682,Cairo,SME,unlimited,985.0,30.81976186694404,316.7615354790407,67,2,22.0766276549207,7,0.24438281914988172,2026-01
7683,Cairo,consumer,basic,162.0,77.72606603424761,332.4183693840609,23,3,32.147325571712635,3,0.23491079722394556,2026-01
7684,Cairo,SME,premium,543.0,62.249229404544316,268.54870817185713,0,4,25.13544348997595,5,0.23151845567676274,2026-01
7685,Delta,consumer,basic,166.0,55.597183732790825,256.56134620660004,60,0,20.70710948146364,7,0.23182631373907728,2026-01
7686,Cairo,consumer,premium,408.0,41.734914037134764,211.92192117397838,2,2,17.962413411419163,0,0.14141758680943278,2026-01
7687,Delta,consumer,premium,524.0,44.50378737290726,283.9953371609756,28,2,27.39065266769717,8,0.37596530558658675,2026-01
7688,Giza,SME,unlimited,782.0,38.962099116714555,382.91249485969155,101,1,7.584935698358002,8,0.32346344362075174,2026-01
7689,Delta,SME,unlimited,894.0,53.053962502096866,253.05829057791493,16,1,5.869030904013494,4,0.14280161222404159,2026-01
7690,Cairo,consumer,premium,454.0,56.36494696155968,292.95306826591104,0,2,9.377380099077794,6,0.24782537407933253,2026-01
7691,Cairo,consumer,basic,237.0,40.352362727042916,371.6845058185854,29,1,21.38830497694717,12,0.2336093483436413,2026-01
7692,Alex,SME,premium,500.0,60.463273420785136,316.21662009376615,7,3,12.262130202924546,0,0.2135648973298137,2026-01
7693,Giza,consumer,basic,240.0,49.666762726537236,388.06030778026786,81,2,26.192001830445808,9,0.3373288859444028,2026-01
7694,Delta,SME,unlimited,912.0,27.294580630755636,425.10602082184744,42,2,27.011539488856542,9,0.30771800495639245,2026-01
7695,Giza,consumer,premium,579.0,64.07253776069598,301.62589997248574,103,3,30.558749812437746,0,0.19287852756923513,2026-01
7696,Cairo,consumer,premium,568.0,32.16982522648081,448.1783667742019,27,1,21.61141625865367,0,0.18128612660234295,2026-01
7697,Cairo,SME,unlimited,746.0,59.48886049978177,345.14105350580684,79,1,20.850945375818803,6,0.2278961045973745,2026-01
7698,UpperEgypt,enterprise,unlimited,1207.5,38.53560409957169,337.6075560954188,18,3,18.93010945056981,6,0.13496039578927319,2026-01
7699,Cairo,consumer,premium,438.0,41.570103266954504,297.98943809679344,26,2,24.471188695271245,6,0.2683570229048477,2026-01
7700,Cairo,consumer,unlimited,733.0,68.33592795352257,85.98282367027821,52,0,18.1004245527089,5,0.18537151009667008,2026-01
7701,Cairo,SME,basic,233.0,49.18238545498781,292.29697178061775,37,1,13.332224048727506,11,0.2667971470609013,2026-01
7702,UpperEgypt,SME,premium,439.0,63.97398214687259,407.80171021682986,19,1,24.378317707779654,4,0.15268897101622692,2026-01
7703,Cairo,consumer,basic,200.0,75.53247887801474,194.33245904192734,86,1,15.4279446763654,1,0.2560425453086985,2026-01
7704,Giza,consumer,premium,439.0,30.45894624003693,247.7024539170851,85,3,12.985299024500392,5,0.3604058998674574,2026-01
7705,Giza,consumer,unlimited,729.0,58.947455563811175,412.55772044576486,50,3,31.714792287790537,7,0.23109540183573235,2026-01
7706,Alex,consumer,unlimited,890.0,46.9268490867739,238.54680173029777,67,4,27.370885643652137,6,0.3007687388805197,2026-01
7707,Giza,SME,unlimited,749.0,57.401989978883734,316.14441554234367,0,0,4.854695980184552,2,0.12255170926901565,2026-01
7708,Delta,SME,premium,452.0,67.13682679589576,285.9230585570649,60,3,29.38167260694538,1,0.3461281256144723,2026-01
7709,Cairo,consumer,premium,504.0,34.64492145044308,211.32588767317066,99,1,12.468063955751582,15,0.25031219957322404,2026-01
7710,Delta,enterprise,unlimited,1287.0,75.95601820520537,320.4930118884575,28,0,-4.560219617216795,1,0.08215117855400292,2026-01
7711,UpperEgypt,consumer,premium,558.0,64.8186185637973,331.58337401618775,86,3,35.12688340934618,7,0.3465432145957449,2026-01
7712,Giza,SME,unlimited,859.0,57.32640653677741,332.0375083138191,58,3,32.1031130135218,10,0.3088528988707644,2026-01
7713,Giza,consumer,basic,246.0,21.854682438839507,316.43983872337355,0,2,26.931810389901564,2,0.24313093087202825,2026-01
7714,Giza,consumer,basic,246.0,61.43696491362907,359.50441779115715,50,0,-6.680991124981741,3,0.090921860155383,2026-01
7715,Giza,SME,premium,560.0,51.874654648417504,416.4272303010888,98,1,21.60542951097245,8,0.3158835824068883,2026-01
7716,Alex,consumer,basic,210.0,61.61292147931589,249.77773622419528,38,3,20.940145217480783,5,0.36737251665140347,2026-01
7717,UpperEgypt,enterprise,premium,835.5,54.087370519151634,288.3243640473396,94,4,39.15497862380176,13,0.2834248148149083,2026-01
7718,Cairo,consumer,premium,439.0,39.40574104004038,439.5324208542392,1,3,35.180308942012005,2,0.2842580584093887,2026-01
7719,Cairo,consumer,basic,236.0,37.63168368415102,383.1617142962596,39,2,37.99902826897221,4,0.18581349702849329,2026-01
7720,Cairo,consumer,premium,493.0,39.878279410302284,201.94947654905934,12,3,24.917357136115665,11,0.3243674499149796,2026-01
7721,Giza,SME,unlimited,769.0,35.0080903571652,310.2362828690936,0,3,36.67445050758239,2,0.3643113025492473,2026-01
7722,Cairo,consumer,basic,221.0,31.51274049753028,449.01596532831076,38,2,15.935040208459503,4,0.3003634695430084,2026-01
7723,Giza,enterprise,unlimited,1453.5,64.32430144147962,296.0034287736872,49,5,32.03269466964416,5,0.3225048859825029,2026-01
7724,Giza,SME,premium,583.0,51.51270315788093,288.18899288100295,93,3,44.36363573190492,0,0.18460979547154557,2026-01
7725,Delta,consumer,premium,412.0,45.72730994714976,232.09182756690547,52,3,33.20919228321125,0,0.19564068072209825,2026-01
7726,Cairo,consumer,unlimited,785.0,57.01078094124137,315.8156781203981,2,2,4.527360076095805,0,0.1996345986458507,2026-01
7727,Giza,consumer,unlimited,886.0,53.53853507155736,326.2414190027928,65,3,18.513502932672,1,0.2582820114811266,2026-01
7728,Giza,consumer,premium,477.0,78.58190136832768,152.1506026568858,40,2,30.32346019529957,11,0.3522649501452331,2026-01
7729,Cairo,consumer,premium,583.0,60.001507402576976,336.5465092979864,57,1,13.802524195961254,0,0.11687260917796392,2026-01
7730,Delta,consumer,basic,152.0,34.008919752551954,340.2717013704722,48,5,42.946160310512234,12,0.5466407549231724,2026-01
7731,Cairo,SME,unlimited,951.0,45.82068877573022,387.35748192466497,16,1,32.885532485595284,5,0.3129051831326729,2026-01
7732,Giza,consumer,basic,152.0,56.41076926376099,430.78513700039855,69,1,5.000977275515844,3,0.262242014301575,2026-01
7733,Giza,enterprise,premium,832.5,44.35789457141984,385.12229413294983,50,2,15.995349967063511,5,0.13647673767728463,2026-01
7734,Cairo,consumer,basic,204.0,43.54438728545405,220.949564422961,0,1,20.22426980349867,0,0.12269530893692321,2026-01
7735,Cairo,consumer,basic,231.0,30.648578946720814,393.40122410720755,0,1,16.276862361036507,7,0.17353594380132276,2026-01
7736,UpperEgypt,SME,unlimited,809.0,53.33809655749245,345.6519132777448,118,3,-2.700524997094638,1,0.15628599110625424,2026-01
7737,Giza,consumer,basic,203.0,73.31627002130442,248.1227049370893,76,4,17.44106675336254,0,0.3332494886387171,2026-01
7738,Giza,consumer,premium,420.0,32.856931261722266,335.14452191019,22,2,31.425982832592467,0,0.2663188420623936,2026-01
7739,Alex,consumer,unlimited,770.0,37.03536464767684,186.55180748822505,10,2,28.345531440472826,11,0.34350807066300826,2026-01
7740,Alex,SME,basic,242.0,39.364725717980875,256.8413982664631,47,5,41.661249131146946,9,0.37164561603197016,2026-01
7741,Alex,consumer,premium,593.0,50.23031723489135,307.8401282895205,75,3,18.209304303150002,12,0.44364120311051625,2026-01
7742,Cairo,consumer,premium,572.0,50.59330458837947,293.8210882433648,58,2,28.24477559499266,0,0.22967438128415293,2026-01
7743,UpperEgypt,consumer,premium,441.0,62.490209266954274,271.30505699221186,39,2,13.34545864271176,11,0.24520549540991207,2026-01
7744,Cairo,consumer,premium,498.0,78.51555304802851,214.92303167650226,92,0,20.56673403575106,0,0.12336273699072223,2026-01
7745,Cairo,SME,unlimited,800.0,55.88170719254785,246.7908476481226,44,2,30.624227312847367,1,0.2572855823066416,2026-01
7746,Giza,enterprise,unlimited,1492.5,35.971457109819625,174.60155595361263,47,3,24.016850658726582,0,0.2030165374621643,2026-01
7747,UpperEgypt,consumer,basic,231.0,50.10488857096864,303.70239187755226,53,1,18.216928626182014,11,0.2726234504885149,2026-01
7748,Delta,consumer,basic,239.0,41.15681186523538,382.57723890505537,52,0,4.356553995238239,6,0.1804290148236223,2026-01
7749,Cairo,consumer,premium,422.0,66.2659135657656,448.3126850335427,32,3,35.69492323605313,0,0.1698340581306689,2026-01
7750,Cairo,consumer,unlimited,984.0,26.167452182402023,376.52343096184416,42,2,12.364448428349501,9,0.20490876651251214,2026-01
7751,Cairo,consumer,basic,245.0,63.48835041380133,330.8262044569328,58,2,22.611364768801394,6,0.24730829538565546,2026-01
7752,Alex,SME,premium,590.0,60.07499410534548,276.19164274792695,41,3,23.54715948833621,5,0.31530419774591245,2026-01
7753,Giza,consumer,basic,210.0,24.490751435144755,157.3326280557626,23,2,15.109822756634973,7,0.2915126357805226,2026-01
7754,UpperEgypt,consumer,premium,506.0,20.830870555976723,204.7249615005633,37,0,1.3949526742679026,13,0.2428019235963198,2026-01
7755,Cairo,SME,premium,546.0,40.51390149402755,332.9670069593811,96,0,30.558984525788148,1,0.18254323472966555,2026-01
7756,Giza,SME,premium,439.0,53.347634769401715,361.1130351839086,47,1,29.72028152009591,4,0.278338690336151,2026-01
7757,Cairo,consumer,premium,567.0,53.179200920892725,236.7445823868531,0,1,13.959247591518853,8,0.3196131997717544,2026-01
7758,Cairo,SME,premium,406.0,81.70150132998047,261.67056552119834,76,3,35.20845930803352,0,0.1844107360274837,2026-01
7759,Alex,consumer,basic,162.0,40.75927988803491,236.77546885341047,82,2,18.808972855027886,4,0.27034788924582087,2026-01
7760,UpperEgypt,consumer,basic,191.0,43.0978269085797,297.45192814048113,13,3,25.154775539016267,3,0.24556691371192796,2026-01
7761,Delta,consumer,premium,571.0,50.08102218053092,236.36403792031908,23,0,9.46695066151061,2,0.18208268544892192,2026-01
7762,Alex,consumer,basic,226.0,27.44893784171109,174.59341880362496,4,1,24.059225308812888,16,0.3611014111828598,2026-01
7763,Cairo,enterprise,basic,273.0,58.83496304462863,200.77046967464926,50,1,7.975694007842527,4,0.15677680221595033,2026-01
7764,UpperEgypt,SME,basic,164.0,77.18193640682318,158.22098663063775,77,1,13.632330298092926,7,0.29296782935004967,2026-01
7765,Giza,SME,premium,401.0,80.47418562702912,318.7849561484697,102,1,8.559668048254585,2,0.2354002287705501,2026-01
7766,Cairo,consumer,unlimited,990.0,42.659833219034056,321.7462052732818,49,6,50.47630235937422,11,0.5490681447273847,2026-01
7767,Cairo,enterprise,premium,889.5,66.57078439945735,342.5285658830625,14,1,12.832807174229355,5,0.10140935922946576,2026-01
7768,UpperEgypt,consumer,basic,244.0,45.6964467832291,296.6811086161044,33,2,15.791588690801527,8,0.31359995248006345,2026-01
7769,UpperEgypt,SME,premium,563.0,57.82429810885602,421.64233852904067,97,2,16.555960758633805,0,0.23312191798516993,2026-01
7770,Cairo,consumer,unlimited,972.0,22.483123488360192,203.35544319481798,57,2,-0.27343223645898007,14,0.32142570201638354,2026-01
7771,Giza,SME,unlimited,703.0,59.921940777015735,175.59997276196458,21,2,12.282332854568619,9,0.27623867539649694,2026-01
7772,Cairo,consumer,premium,545.0,74.73337244705974,345.7381452042456,33,3,34.210942150478715,2,0.24290523628763416,2026-01
7773,Giza,SME,basic,225.0,70.68428269247315,332.34158601308525,58,1,39.19683323158245,8,0.19534818159759754,2026-01
7774,Cairo,SME,basic,246.0,45.075163176027544,306.0835582434708,71,0,16.305869085987812,0,0.20616869734941762,2026-01
7775,Alex,SME,unlimited,909.0,58.529029580441374,173.85612138529672,107,3,23.0934272895446,4,0.1775718037216323,2026-01
7776,UpperEgypt,consumer,unlimited,930.0,57.722205864836894,259.7120145928393,12,2,24.978309501850152,8,0.31734266781154064,2026-01
7777,UpperEgypt,consumer,unlimited,850.0,45.76275274127419,306.60564400868964,34,1,35.40709466566552,0,0.14104348956165197,2026-01
7778,Giza,consumer,unlimited,809.0,51.01859610271056,288.0456849176821,29,2,20.5501360866391,10,0.30271734385176535,2026-01
7779,Cairo,SME,unlimited,819.0,45.90980913990122,332.52339222966083,53,1,18.764765158395598,6,0.24141993925670635,2026-01
7780,Giza,consumer,unlimited,702.0,59.03089673532162,340.984563464717,31,3,6.577752469736282,6,0.31225860909966896,2026-01
7781,Giza,consumer,premium,426.0,71.42568743003599,164.44735751962182,72,1,12.16452717809298,6,0.2103311467818772,2026-01
7782,Cairo,consumer,basic,185.0,45.177837634026346,349.97754087359465,75,0,19.926026581067052,0,0.19892260682212065,2026-01
7783,Cairo,consumer,unlimited,745.0,44.55352297303475,342.2566519174281,42,0,13.317629323984374,10,0.1281494880950447,2026-01
7784,Alex,consumer,premium,456.0,42.5801921210152,336.0796571296832,37,2,19.341054025549347,5,0.17076703578993893,2026-01
7785,Alex,SME,premium,414.0,70.80851474518906,335.0920523920846,39,2,9.972526746318351,16,0.2700670974966881,2026-01
7786,Giza,enterprise,unlimited,1468.5,27.975150103813064,288.32354738856225,66,5,34.10481036880103,4,0.2896002452431313,2026-01
7787,Delta,consumer,premium,569.0,22.13624335339845,324.3131283999411,48,2,28.188941085852363,5,0.3137386663508974,2026-01
7788,Alex,SME,unlimited,750.0,81.88117919125631,550.8377355864268,50,2,10.301735599188076,4,0.19473558532336815,2026-01
7789,Giza,consumer,premium,595.0,48.80302929978199,289.0565517872284,27,1,6.897762287928677,9,0.3039164240259137,2026-01
7790,Alex,SME,basic,204.0,38.14255059044966,463.4491341537219,43,3,25.528183587982312,0,0.27364345371642507,2026-01
7791,UpperEgypt,consumer,basic,152.0,52.88486452608197,281.6991844331847,37,1,6.939226494683071,3,0.13291774746017265,2026-01
7792,UpperEgypt,SME,unlimited,985.0,42.01225533841812,291.6697167133825,91,3,20.125467151880937,19,0.4879816217063797,2026-01
7793,Cairo,consumer,premium,592.0,52.49791080839701,327.9343744854746,59,2,25.056503335003782,0,0.2996954773298468,2026-01
7794,Alex,consumer,premium,495.0,40.361430142396294,413.93798145390764,32,1,7.608672240375,3,0.19518366208825405,2026-01
7795,Cairo,consumer,basic,151.0,83.41154935379822,207.68769674875193,49,1,19.021312680378028,3,0.23021395058240846,2026-01
7796,Delta,consumer,premium,438.0,53.892908887465694,314.35704714454323,121,4,29.910506489214413,0,0.2707508551158386,2026-01
7797,Cairo,consumer,premium,564.0,22.00976712181933,360.767261752904,73,2,25.617499685312715,0,0.25287338831586625,2026-01
7798,Cairo,consumer,basic,194.0,64.04337189336775,429.81456930247623,36,3,15.729864291891523,2,0.3199107496693544,2026-01
7799,Cairo,consumer,basic,200.0,32.60057613434275,434.0975363205275,49,3,29.858187199011276,5,0.2270194970612187,2026-01
7800,UpperEgypt,consumer,unlimited,907.0,53.586010954825774,470.9648699743502,18,1,15.465190471291287,2,0.10835492016065984,2026-01
7801,UpperEgypt,consumer,premium,447.0,40.64273677523802,336.15070614327203,13,5,35.006424488875005,14,0.43204502945045503,2026-01
7802,Cairo,consumer,unlimited,727.0,48.035342878845,284.8409477978939,41,2,24.189193089068063,8,0.20994202395224648,2026-01
7803,Cairo,consumer,premium,502.0,44.19232212331229,302.2322135954764,68,1,11.741849549274418,0,0.14926655500429128,2026-01
7804,UpperEgypt,consumer,unlimited,751.0,38.80512994892931,217.46892293418227,66,3,35.91389722997736,0,0.29635888250534526,2026-01
7805,Cairo,consumer,unlimited,906.0,62.282270037741235,372.4486060119811,99,3,21.337267174950945,0,0.281715144601828,2026-01
7806,Cairo,consumer,unlimited,871.0,40.092799754159444,235.48847203760528,56,0,10.182397204303724,9,0.12382186415618336,2026-01
7807,Delta,consumer,unlimited,717.0,61.30771475251192,454.6648399736703,21,1,23.56621123616798,1,0.22443703552655478,2026-01
7808,Giza,consumer,unlimited,795.0,47.28091392221029,240.59265360621606,50,3,43.40023281164056,9,0.3624974368761592,2026-01
7809,Cairo,SME,basic,227.0,30.641745387754373,339.7324132053614,0,4,28.796604784889645,12,0.3295112384359279,2026-01
7810,Cairo,enterprise,unlimited,1105.5,66.45168919524818,470.4706476008687,32,1,9.801441582207019,19,0.29759409884491905,2026-01
7811,Giza,SME,basic,195.0,26.448190429047592,322.7257722989109,35,2,32.327636715717766,5,0.33835847118498497,2026-01
7812,Alex,SME,unlimited,914.0,44.95416375000576,274.04362754302133,43,2,28.05776455031282,0,0.1273175545660957,2026-01
7813,Giza,SME,premium,407.0,39.637298937754935,251.86717384950535,22,2,22.41051337430948,3,0.25510613935517523,2026-01
7814,Giza,consumer,unlimited,985.0,56.93510193279841,536.3199005642131,18,2,19.822245865756834,0,0.288067879541421,2026-01
7815,Alex,consumer,unlimited,705.0,56.27045869558001,385.82058667239266,50,1,28.265974934507003,8,0.27753802329417787,2026-01
7816,Cairo,SME,premium,573.0,33.2395494060608,305.7319905343843,24,1,13.787060923291872,1,0.18421303942105616,2026-01
7817,Cairo,consumer,premium,500.0,65.04494667868094,360.39544194007556,50,1,20.16683448314893,0,0.13965809035982885,2026-01
7818,Alex,SME,basic,233.0,71.08978225299326,294.8978996917252,67,2,18.215864670308683,0,0.28262373564002,2026-01
7819,UpperEgypt,SME,unlimited,846.0,49.33998058596963,379.17786686452973,55,2,19.274072410848365,7,0.23559308399276851,2026-01
7820,Alex,consumer,basic,153.0,40.81436354250047,425.80167440020705,22,4,44.80609684371025,1,0.33672596010913886,2026-01
7821,Delta,enterprise,unlimited,1432.5,35.19814450642707,367.6674805428074,29,2,31.796321601253638,5,0.22273403911625914,2026-01
7822,Alex,consumer,premium,476.0,55.03328426631602,262.65777438434793,0,3,30.767310844884737,0,0.21989706601825465,2026-01
7823,Delta,SME,premium,478.0,40.2659332791163,403.3015446373863,17,0,20.025965600028744,10,0.19956025900414245,2026-01
7824,Alex,consumer,basic,234.0,43.98800933579995,273.6553253033927,76,2,13.70437405116863,3,0.1375135271131893,2026-01
7825,Alex,SME,basic,204.0,63.77390166732881,160.58578119267338,36,1,22.8629563894508,1,0.09751496044427174,2026-01
7826,Giza,consumer,premium,428.0,44.417785631752935,393.25997555263297,47,3,43.76434669114038,2,0.31832567777955656,2026-01
7827,Cairo,enterprise,premium,765.0,53.90571926353125,438.7127658073943,51,3,28.92151483480086,4,0.22963048076358689,2026-01
7828,Delta,SME,basic,155.0,59.84601122601564,167.62581005923317,36,1,14.82302250632606,0,0.16384193589170098,2026-01
7829,Alex,consumer,unlimited,798.0,41.78124654348874,332.26971934391054,70,3,13.124852843514546,1,0.2850720893745914,2026-01
7830,Delta,consumer,unlimited,768.0,44.707809646748224,291.0068736240891,33,2,32.25075057982703,0,0.1640504027226689,2026-01
7831,UpperEgypt,consumer,premium,420.0,43.673061323331964,246.47751890300714,83,3,21.91053835681601,0,0.20804912884808777,2026-01
7832,Giza,consumer,premium,471.0,41.31129859165546,229.52442415108467,92,2,13.434274208047535,10,0.32647463967516777,2026-01
7833,Giza,consumer,premium,454.0,36.71070533811657,316.7675174051908,61,4,23.88793963992144,4,0.24517367099794496,2026-01
7834,Cairo,SME,basic,195.0,64.18941068353409,245.38611555233877,11,2,24.008757425673725,4,0.3269662408297711,2026-01
7835,Delta,consumer,premium,585.0,37.888249323796025,279.5995166544829,50,3,23.93951787442996,0,0.31131007670631905,2026-01
7836,Delta,consumer,unlimited,823.0,65.93691884101312,312.75850552878495,71,2,25.72625704008178,3,0.3296083724522634,2026-01
7837,Delta,consumer,basic,194.0,45.634432411094515,309.3885840644798,67,3,14.519149187865198,9,0.24392775748910928,2026-01
7838,UpperEgypt,consumer,premium,432.0,48.38550911756099,284.71073743697764,25,2,13.585878713254107,1,0.18977950336199156,2026-01
7839,Giza,consumer,basic,181.0,42.656338808564705,230.7280442881321,22,1,8.088089071490785,5,0.16570933794507375,2026-01
7840,Giza,enterprise,basic,303.0,48.62463083441172,429.332261734212,10,0,25.065032794964058,0,0.14428373070455722,2026-01
7841,Alex,consumer,basic,213.0,30.28727408913044,262.58320588821425,85,3,20.868706492345822,9,0.2545450582673952,2026-01
7842,Giza,consumer,unlimited,789.0,56.13202790862994,219.76404553487652,73,1,15.811321657547357,15,0.2322098798774723,2026-01
7843,Cairo,consumer,basic,156.0,47.47356315843168,432.4667703863821,46,3,20.003823896267587,4,0.20422239383685556,2026-01
7844,UpperEgypt,consumer,basic,212.0,39.44311092633291,293.1548597339409,24,0,28.722092929288586,8,0.294112626165697,2026-01
7845,Delta,consumer,basic,190.0,39.901603991470424,297.9448531338535,31,3,40.136753865754365,7,0.31511663397040024,2026-01
7846,Cairo,enterprise,basic,271.5,45.229130225262836,289.5505502118698,25,3,30.406473957069643,4,0.25034075445061993,2026-01
7847,Cairo,consumer,premium,481.0,41.02987945413285,283.56192436147353,0,3,20.431474557973992,2,0.26182466067291393,2026-01
7848,Cairo,consumer,premium,519.0,64.93557878187666,312.61145547027314,99,2,22.180437880863636,10,0.3221155410198898,2026-01
7849,Cairo,SME,unlimited,752.0,45.90364436654313,187.8594562643912,48,2,19.816294500276836,0,0.21394972488558003,2026-01
7850,Cairo,SME,premium,496.0,25.96995852189761,128.1307093219598,109,4,31.369074427894404,5,0.2869150731339724,2026-01
7851,Delta,consumer,premium,518.0,64.42143198914991,200.43892350527835,38,1,7.927134664366226,1,0.08508379736244641,2026-01
7852,Cairo,consumer,premium,492.0,50.72740095167865,289.3064934972102,25,0,19.654182064973345,8,0.12828561510662886,2026-01
7853,Alex,consumer,premium,568.0,45.6737083000763,193.23905509934457,38,3,41.19249378130696,13,0.46373614943897934,2026-01
7854,UpperEgypt,consumer,unlimited,749.0,62.902857173081664,224.73400904180946,28,1,11.983927313528328,5,0.17411134762282823,2026-01
7855,Alex,consumer,basic,160.0,40.88456480223981,129.73246841641796,75,3,27.547232801348578,3,0.19283687222795343,2026-01
7856,UpperEgypt,consumer,unlimited,936.0,61.8915838190167,137.6199930865134,61,0,12.490427705751118,0,0.21936656667297855,2026-01
7857,Giza,SME,premium,485.0,56.74159426932102,187.12384564460785,39,2,14.471681268018102,4,0.17111452557778145,2026-01
7858,Delta,SME,unlimited,718.0,66.99912007611644,323.7434453760715,19,5,43.31003087783599,13,0.558686942564466,2026-01
7859,Cairo,consumer,unlimited,950.0,47.53702348809029,383.11883622212093,82,2,6.184370399591161,6,0.3139607157573165,2026-01
7860,Cairo,SME,premium,512.0,50.04025505809614,488.3067987985869,24,2,36.74160357334765,4,0.3585496009325066,2026-01
7861,Giza,SME,premium,599.0,7.000851065051727,431.44883483979424,22,2,18.622345568127727,9,0.31003732871959555,2026-01
7862,Cairo,consumer,basic,245.0,51.565296060657616,346.15058214754845,0,0,-1.6872518559484746,4,0.07873989927756325,2026-01
7863,Cairo,consumer,unlimited,926.0,63.64424722447738,152.8657935740331,85,2,28.299822482002597,7,0.26374420796734366,2026-01
7864,Alex,SME,unlimited,851.0,33.499994915898974,249.88057533674376,32,3,16.772261741630125,3,0.1701710657593036,2026-01
7865,UpperEgypt,consumer,unlimited,982.0,50.22792756854582,248.54312952036932,38,1,21.306737496774574,1,0.09210268361643001,2026-01
7866,Alex,consumer,unlimited,889.0,50.47620809814372,159.41215125521916,12,1,6.63472567052025,13,0.2733759479351593,2026-01
7867,Giza,consumer,unlimited,864.0,45.793701634694706,307.27358055148846,73,2,21.47587519592569,0,0.3004633465677496,2026-01
7868,UpperEgypt,consumer,premium,482.0,82.32157951047017,278.6209971603439,70,1,25.657823766839805,0,0.1856889407459732,2026-01
7869,Alex,consumer,basic,225.0,47.77893852280877,240.9483792715374,132,3,13.77177499634497,3,0.2684723170962462,2026-01
7870,Cairo,consumer,unlimited,780.0,26.118833989934004,190.3018406153021,43,1,21.95572479861057,11,0.2685029049745191,2026-01
7871,UpperEgypt,SME,premium,489.0,43.901679111454776,272.17955381723397,37,1,9.532896106858738,1,0.09454997771145557,2026-01
7872,UpperEgypt,consumer,premium,571.0,46.98349861805887,382.2829225069589,35,1,15.74997736600089,0,0.06484113580744914,2026-01
7873,Cairo,consumer,basic,167.0,90.33432995401122,264.90445955993164,75,2,13.241283250651978,0,0.10041390112863846,2026-01
7874,UpperEgypt,SME,basic,248.0,50.860800543578826,401.833202777563,70,1,15.563258447901529,2,0.21699772124514094,2026-01
7875,UpperEgypt,consumer,basic,203.0,53.897656100866676,267.1319032597321,11,3,10.895727603604188,6,0.3010235007054311,2026-01
7876,Cairo,consumer,basic,158.0,61.32839661278996,250.0360171498471,0,1,10.978381257806827,1,0.09733400712710424,2026-01
7877,Giza,SME,premium,520.0,57.25961316632878,259.7631001540396,24,3,20.26626792388802,0,0.14832972279547338,2026-01
7878,Giza,consumer,basic,170.0,36.30103548498616,201.939510827472,67,4,26.22667926834333,3,0.33413524438136816,2026-01
7879,UpperEgypt,consumer,basic,242.0,38.04222811649649,285.7003297779863,30,1,18.968516774676235,3,0.1467653909693124,2026-01
7880,UpperEgypt,SME,premium,480.0,36.12529269032278,269.33677737403553,27,4,34.578475819479536,5,0.2964353667711347,2026-01
